time[zone="UTC"],latitude[unit="degrees_north"],longitude[unit="degrees_east"],id[unit=""],pwl[unit="meters"]
2018-06-20T02:28:00Z,21.957,-159.36,nawi,0.319
2018-06-20T02:29:00Z,21.957,-159.36,nawi,0.322
2018-06-20T02:30:00Z,21.957,-159.36,nawi,0.324
2018-06-20T02:31:00Z,21.957,-159.36,nawi,0.324
2018-06-20T02:32:00Z,21.957,-159.36,nawi,0.327
2018-06-20T02:33:00Z,21.957,-159.36,nawi,0.323
2018-06-20T02:34:00Z,21.957,-159.36,nawi,0.317
2018-06-20T02:35:00Z,21.957,-159.36,nawi,0.318
2018-06-20T02:36:00Z,21.957,-159.36,nawi,0.316
2018-06-20T02:37:00Z,21.957,-159.36,nawi,0.314
2018-06-20T02:38:00Z,21.957,-159.36,nawi,0.318
2018-06-20T02:39:00Z,21.957,-159.36,nawi,0.32
2018-06-20T02:40:00Z,21.957,-159.36,nawi,0.324
2018-06-20T02:41:00Z,21.957,-159.36,nawi,0.327
2018-06-20T02:42:00Z,21.957,-159.36,nawi,0.325
2018-06-20T02:43:00Z,21.957,-159.36,nawi,0.32
2018-06-20T02:44:00Z,21.957,-159.36,nawi,0.328
2018-06-20T02:45:00Z,21.957,-159.36,nawi,0.333
2018-06-20T02:46:00Z,21.957,-159.36,nawi,0.332
2018-06-20T02:47:00Z,21.957,-159.36,nawi,0.337
2018-06-20T02:48:00Z,21.957,-159.36,nawi,0.34
2018-06-20T02:49:00Z,21.957,-159.36,nawi,0.324
2018-06-20T02:50:00Z,21.957,-159.36,nawi,0.328
2018-06-20T02:51:00Z,21.957,-159.36,nawi,0.331
2018-06-20T02:52:00Z,21.957,-159.36,nawi,0.326
2018-06-20T02:53:00Z,21.957,-159.36,nawi,0.334
2018-06-20T02:54:00Z,21.957,-159.36,nawi,0.344
2018-06-20T02:55:00Z,21.957,-159.36,nawi,0.34
2018-06-20T02:56:00Z,21.957,-159.36,nawi,0.342
2018-06-20T02:57:00Z,21.957,-159.36,nawi,0.343
2018-06-20T02:58:00Z,21.957,-159.36,nawi,0.331
2018-06-20T02:59:00Z,21.957,-159.36,nawi,0.337
2018-06-20T03:00:00Z,21.957,-159.36,nawi,0.339
2018-06-20T03:01:00Z,21.957,-159.36,nawi,0.335
2018-06-20T03:02:00Z,21.957,-159.36,nawi,0.343
2018-06-20T03:03:00Z,21.957,-159.36,nawi,0.35
2018-06-20T03:04:00Z,21.957,-159.36,nawi,0.351
2018-06-20T03:05:00Z,21.957,-159.36,nawi,0.358
2018-06-20T03:06:00Z,21.957,-159.36,nawi,0.356
2018-06-20T03:07:00Z,21.957,-159.36,nawi,0.355
2018-06-20T03:08:00Z,21.957,-159.36,nawi,0.357
2018-06-20T03:09:00Z,21.957,-159.36,nawi,0.357
2018-06-20T03:10:00Z,21.957,-159.36,nawi,0.356
2018-06-20T03:11:00Z,21.957,-159.36,nawi,0.357
2018-06-20T03:12:00Z,21.957,-159.36,nawi,0.359
2018-06-20T03:13:00Z,21.957,-159.36,nawi,0.364
2018-06-20T03:14:00Z,21.957,-159.36,nawi,0.359
2018-06-20T03:15:00Z,21.957,-159.36,nawi,0.357
2018-06-20T03:16:00Z,21.957,-159.36,nawi,0.355
2018-06-20T03:17:00Z,21.957,-159.36,nawi,0.349
2018-06-20T03:18:00Z,21.957,-159.36,nawi,0.345
2018-06-20T03:19:00Z,21.957,-159.36,nawi,0.347
2018-06-20T03:20:00Z,21.957,-159.36,nawi,0.352
2018-06-20T03:21:00Z,21.957,-159.36,nawi,0.362
2018-06-20T03:22:00Z,21.957,-159.36,nawi,0.366
2018-06-20T03:23:00Z,21.957,-159.36,nawi,0.37
2018-06-20T03:24:00Z,21.957,-159.36,nawi,0.373
2018-06-20T03:25:00Z,21.957,-159.36,nawi,0.37
2018-06-20T03:26:00Z,21.957,-159.36,nawi,0.375
2018-06-20T03:27:00Z,21.957,-159.36,nawi,0.375
2018-06-20T03:28:00Z,21.957,-159.36,nawi,0.369
2018-06-20T03:29:00Z,21.957,-159.36,nawi,0.371
2018-06-20T03:30:00Z,21.957,-159.36,nawi,0.371
2018-06-20T03:31:00Z,21.957,-159.36,nawi,0.364
2018-06-20T03:32:00Z,21.957,-159.36,nawi,0.368
2018-06-20T03:33:00Z,21.957,-159.36,nawi,0.373
2018-06-20T03:34:00Z,21.957,-159.36,nawi,0.369
2018-06-20T03:35:00Z,21.957,-159.36,nawi,0.365
2018-06-20T03:36:00Z,21.957,-159.36,nawi,0.367
2018-06-20T03:37:00Z,21.957,-159.36,nawi,0.367
2018-06-20T03:38:00Z,21.957,-159.36,nawi,0.379
2018-06-20T03:39:00Z,21.957,-159.36,nawi,0.388
2018-06-20T03:40:00Z,21.957,-159.36,nawi,0.388
2018-06-20T03:41:00Z,21.957,-159.36,nawi,0.389
2018-06-20T03:42:00Z,21.957,-159.36,nawi,0.381
2018-06-20T03:43:00Z,21.957,-159.36,nawi,0.374
2018-06-20T03:44:00Z,21.957,-159.36,nawi,0.372
2018-06-20T03:45:00Z,21.957,-159.36,nawi,0.369
2018-06-20T03:46:00Z,21.957,-159.36,nawi,0.374
2018-06-20T03:47:00Z,21.957,-159.36,nawi,0.38
2018-06-20T03:48:00Z,21.957,-159.36,nawi,0.377
2018-06-20T03:49:00Z,21.957,-159.36,nawi,0.384
2018-06-20T03:50:00Z,21.957,-159.36,nawi,0.387
2018-06-20T03:51:00Z,21.957,-159.36,nawi,0.381
2018-06-20T03:52:00Z,21.957,-159.36,nawi,0.388
2018-06-20T03:53:00Z,21.957,-159.36,nawi,0.387
2018-06-20T03:54:00Z,21.957,-159.36,nawi,0.385
2018-06-20T03:55:00Z,21.957,-159.36,nawi,0.392
2018-06-20T03:56:00Z,21.957,-159.36,nawi,0.388
2018-06-20T03:57:00Z,21.957,-159.36,nawi,0.387
2018-06-20T03:58:00Z,21.957,-159.36,nawi,0.392
2018-06-20T03:59:00Z,21.957,-159.36,nawi,0.387
2018-06-20T04:00:00Z,21.957,-159.36,nawi,0.386
2018-06-20T04:01:00Z,21.957,-159.36,nawi,0.393
2018-06-20T04:02:00Z,21.957,-159.36,nawi,0.391
2018-06-20T04:03:00Z,21.957,-159.36,nawi,0.387
2018-06-20T04:04:00Z,21.957,-159.36,nawi,0.397
2018-06-20T04:05:00Z,21.957,-159.36,nawi,0.4
2018-06-20T04:06:00Z,21.957,-159.36,nawi,0.401
2018-06-20T04:07:00Z,21.957,-159.36,nawi,0.403
2018-06-20T04:08:00Z,21.957,-159.36,nawi,0.406
2018-06-20T04:09:00Z,21.957,-159.36,nawi,0.403
2018-06-20T04:10:00Z,21.957,-159.36,nawi,0.401
2018-06-20T04:11:00Z,21.957,-159.36,nawi,0.408
2018-06-20T04:12:00Z,21.957,-159.36,nawi,0.418
2018-06-20T04:13:00Z,21.957,-159.36,nawi,0.413
2018-06-20T04:14:00Z,21.957,-159.36,nawi,0.409
2018-06-20T04:15:00Z,21.957,-159.36,nawi,0.401
2018-06-20T04:16:00Z,21.957,-159.36,nawi,0.396
2018-06-20T04:17:00Z,21.957,-159.36,nawi,0.39
2018-06-20T04:18:00Z,21.957,-159.36,nawi,0.393
2018-06-20T04:19:00Z,21.957,-159.36,nawi,0.403
2018-06-20T04:20:00Z,21.957,-159.36,nawi,0.416
2018-06-20T04:21:00Z,21.957,-159.36,nawi,0.415
2018-06-20T04:22:00Z,21.957,-159.36,nawi,0.417
2018-06-20T04:23:00Z,21.957,-159.36,nawi,0.424
2018-06-20T04:24:00Z,21.957,-159.36,nawi,0.418
2018-06-20T04:25:00Z,21.957,-159.36,nawi,0.421
2018-06-20T04:26:00Z,21.957,-159.36,nawi,0.425
2018-06-20T04:27:00Z,21.957,-159.36,nawi,0.417
2018-06-20T04:28:00Z,21.957,-159.36,nawi,0.417
2018-06-20T04:29:00Z,21.957,-159.36,nawi,0.424
2018-06-20T04:30:00Z,21.957,-159.36,nawi,0.414
2018-06-20T04:31:00Z,21.957,-159.36,nawi,0.416
2018-06-20T04:32:00Z,21.957,-159.36,nawi,0.419
2018-06-20T04:33:00Z,21.957,-159.36,nawi,0.421
2018-06-20T04:34:00Z,21.957,-159.36,nawi,0.417
2018-06-20T04:35:00Z,21.957,-159.36,nawi,0.424
2018-06-20T04:36:00Z,21.957,-159.36,nawi,0.43
2018-06-20T04:37:00Z,21.957,-159.36,nawi,0.434
2018-06-20T04:38:00Z,21.957,-159.36,nawi,0.442
2018-06-20T04:39:00Z,21.957,-159.36,nawi,0.443
2018-06-20T04:40:00Z,21.957,-159.36,nawi,0.442
2018-06-20T04:41:00Z,21.957,-159.36,nawi,0.442
2018-06-20T04:42:00Z,21.957,-159.36,nawi,0.438
2018-06-20T04:43:00Z,21.957,-159.36,nawi,0.432
2018-06-20T04:44:00Z,21.957,-159.36,nawi,0.43
2018-06-20T04:45:00Z,21.957,-159.36,nawi,0.433
2018-06-20T04:46:00Z,21.957,-159.36,nawi,0.437
2018-06-20T04:47:00Z,21.957,-159.36,nawi,0.443
2018-06-20T04:48:00Z,21.957,-159.36,nawi,0.443
2018-06-20T04:49:00Z,21.957,-159.36,nawi,0.443
2018-06-20T04:50:00Z,21.957,-159.36,nawi,0.438
2018-06-20T04:51:00Z,21.957,-159.36,nawi,0.445
2018-06-20T04:52:00Z,21.957,-159.36,nawi,0.439
2018-06-20T04:53:00Z,21.957,-159.36,nawi,0.444
2018-06-20T04:54:00Z,21.957,-159.36,nawi,0.459
2018-06-20T04:55:00Z,21.957,-159.36,nawi,0.46
2018-06-20T04:56:00Z,21.957,-159.36,nawi,0.454
2018-06-20T04:57:00Z,21.957,-159.36,nawi,0.465
2018-06-20T04:58:00Z,21.957,-159.36,nawi,0.459
2018-06-20T04:59:00Z,21.957,-159.36,nawi,0.449
2018-06-20T05:00:00Z,21.957,-159.36,nawi,0.456
2018-06-20T05:01:00Z,21.957,-159.36,nawi,0.454
2018-06-20T05:02:00Z,21.957,-159.36,nawi,0.448
2018-06-20T05:03:00Z,21.957,-159.36,nawi,0.453
2018-06-20T05:04:00Z,21.957,-159.36,nawi,0.458
2018-06-20T05:05:00Z,21.957,-159.36,nawi,0.457
2018-06-20T05:06:00Z,21.957,-159.36,nawi,0.46
2018-06-20T05:07:00Z,21.957,-159.36,nawi,0.466
2018-06-20T05:08:00Z,21.957,-159.36,nawi,0.468
2018-06-20T05:09:00Z,21.957,-159.36,nawi,0.465
2018-06-20T05:10:00Z,21.957,-159.36,nawi,0.466
2018-06-20T05:11:00Z,21.957,-159.36,nawi,0.465
2018-06-20T05:12:00Z,21.957,-159.36,nawi,0.467
2018-06-20T05:13:00Z,21.957,-159.36,nawi,0.468
2018-06-20T05:14:00Z,21.957,-159.36,nawi,0.469
2018-06-20T05:15:00Z,21.957,-159.36,nawi,0.472
2018-06-20T05:16:00Z,21.957,-159.36,nawi,0.479
2018-06-20T05:17:00Z,21.957,-159.36,nawi,0.47
2018-06-20T05:18:00Z,21.957,-159.36,nawi,0.47
2018-06-20T05:19:00Z,21.957,-159.36,nawi,0.472
2018-06-20T05:20:00Z,21.957,-159.36,nawi,0.467
2018-06-20T05:21:00Z,21.957,-159.36,nawi,0.472
2018-06-20T05:22:00Z,21.957,-159.36,nawi,0.482
2018-06-20T05:23:00Z,21.957,-159.36,nawi,0.481
2018-06-20T05:24:00Z,21.957,-159.36,nawi,0.484
2018-06-20T05:25:00Z,21.957,-159.36,nawi,0.485
2018-06-20T05:26:00Z,21.957,-159.36,nawi,0.481
2018-06-20T05:27:00Z,21.957,-159.36,nawi,0.48
2018-06-20T05:28:00Z,21.957,-159.36,nawi,0.486
2018-06-20T05:29:00Z,21.957,-159.36,nawi,0.488
2018-06-20T05:30:00Z,21.957,-159.36,nawi,0.489
2018-06-20T05:31:00Z,21.957,-159.36,nawi,0.489
2018-06-20T05:32:00Z,21.957,-159.36,nawi,0.487
2018-06-20T05:33:00Z,21.957,-159.36,nawi,0.488
2018-06-20T05:34:00Z,21.957,-159.36,nawi,0.487
2018-06-20T05:35:00Z,21.957,-159.36,nawi,0.489
2018-06-20T05:36:00Z,21.957,-159.36,nawi,0.494
2018-06-20T05:37:00Z,21.957,-159.36,nawi,0.494
2018-06-20T05:38:00Z,21.957,-159.36,nawi,0.496
2018-06-20T05:39:00Z,21.957,-159.36,nawi,0.5
2018-06-20T05:40:00Z,21.957,-159.36,nawi,0.496
2018-06-20T05:41:00Z,21.957,-159.36,nawi,0.5
2018-06-20T05:42:00Z,21.957,-159.36,nawi,0.495
2018-06-20T05:43:00Z,21.957,-159.36,nawi,0.5
2018-06-20T05:44:00Z,21.957,-159.36,nawi,0.498
2018-06-20T05:45:00Z,21.957,-159.36,nawi,0.494
2018-06-20T05:46:00Z,21.957,-159.36,nawi,0.495
2018-06-20T05:47:00Z,21.957,-159.36,nawi,0.498
2018-06-20T05:48:00Z,21.957,-159.36,nawi,0.49
2018-06-20T05:49:00Z,21.957,-159.36,nawi,0.498
2018-06-20T05:50:00Z,21.957,-159.36,nawi,0.501
2018-06-20T05:51:00Z,21.957,-159.36,nawi,0.498
2018-06-20T05:52:00Z,21.957,-159.36,nawi,0.507
2018-06-20T05:53:00Z,21.957,-159.36,nawi,0.508
2018-06-20T05:54:00Z,21.957,-159.36,nawi,0.505
2018-06-20T05:55:00Z,21.957,-159.36,nawi,0.506
2018-06-20T05:56:00Z,21.957,-159.36,nawi,0.509
2018-06-20T05:57:00Z,21.957,-159.36,nawi,0.508
2018-06-20T05:58:00Z,21.957,-159.36,nawi,0.507
2018-06-20T05:59:00Z,21.957,-159.36,nawi,0.505
2018-06-20T06:00:00Z,21.957,-159.36,nawi,0.502
2018-06-20T06:01:00Z,21.957,-159.36,nawi,0.501
2018-06-20T06:02:00Z,21.957,-159.36,nawi,0.502
2018-06-20T06:03:00Z,21.957,-159.36,nawi,0.51
2018-06-20T06:04:00Z,21.957,-159.36,nawi,0.513
2018-06-20T06:05:00Z,21.957,-159.36,nawi,0.512
2018-06-20T06:06:00Z,21.957,-159.36,nawi,0.516
2018-06-20T06:07:00Z,21.957,-159.36,nawi,0.516
2018-06-20T06:08:00Z,21.957,-159.36,nawi,0.512
2018-06-20T06:09:00Z,21.957,-159.36,nawi,0.509
2018-06-20T06:10:00Z,21.957,-159.36,nawi,0.5
2018-06-20T06:11:00Z,21.957,-159.36,nawi,0.502
2018-06-20T06:12:00Z,21.957,-159.36,nawi,0.502
2018-06-20T06:13:00Z,21.957,-159.36,nawi,0.509
2018-06-20T06:14:00Z,21.957,-159.36,nawi,0.517
2018-06-20T06:15:00Z,21.957,-159.36,nawi,0.519
2018-06-20T06:16:00Z,21.957,-159.36,nawi,0.517
2018-06-20T06:17:00Z,21.957,-159.36,nawi,0.514
2018-06-20T06:18:00Z,21.957,-159.36,nawi,0.515
2018-06-20T06:19:00Z,21.957,-159.36,nawi,0.516
2018-06-20T06:20:00Z,21.957,-159.36,nawi,0.52
2018-06-20T06:21:00Z,21.957,-159.36,nawi,0.52
2018-06-20T06:22:00Z,21.957,-159.36,nawi,0.523
2018-06-20T06:23:00Z,21.957,-159.36,nawi,0.519
2018-06-20T06:24:00Z,21.957,-159.36,nawi,0.518
2018-06-20T06:25:00Z,21.957,-159.36,nawi,0.511
2018-06-20T06:26:00Z,21.957,-159.36,nawi,0.509
2018-06-20T06:27:00Z,21.957,-159.36,nawi,0.505
2018-06-20T06:28:00Z,21.957,-159.36,nawi,0.505
2018-06-20T06:29:00Z,21.957,-159.36,nawi,0.506
2018-06-20T06:30:00Z,21.957,-159.36,nawi,0.517
2018-06-20T06:31:00Z,21.957,-159.36,nawi,0.522
2018-06-20T06:32:00Z,21.957,-159.36,nawi,0.526
2018-06-20T06:33:00Z,21.957,-159.36,nawi,0.535
2018-06-20T06:35:00Z,21.957,-159.36,nawi,0.533
2018-06-20T06:36:00Z,21.957,-159.36,nawi,0.534
2018-06-20T06:37:00Z,21.957,-159.36,nawi,0.526
2018-06-20T06:38:00Z,21.957,-159.36,nawi,0.52
2018-06-20T06:39:00Z,21.957,-159.36,nawi,0.526
2018-06-20T06:40:00Z,21.957,-159.36,nawi,0.526
2018-06-20T06:41:00Z,21.957,-159.36,nawi,0.519
2018-06-20T06:42:00Z,21.957,-159.36,nawi,0.524
2018-06-20T06:43:00Z,21.957,-159.36,nawi,0.518
2018-06-20T06:44:00Z,21.957,-159.36,nawi,0.508
2018-06-20T06:45:00Z,21.957,-159.36,nawi,0.506
2018-06-20T06:46:00Z,21.957,-159.36,nawi,0.509
2018-06-20T06:47:00Z,21.957,-159.36,nawi,0.508
2018-06-20T06:48:00Z,21.957,-159.36,nawi,0.52
2018-06-20T06:49:00Z,21.957,-159.36,nawi,0.524
2018-06-20T06:50:00Z,21.957,-159.36,nawi,0.525
2018-06-20T06:51:00Z,21.957,-159.36,nawi,0.526
2018-06-20T06:52:00Z,21.957,-159.36,nawi,0.516
2018-06-20T06:53:00Z,21.957,-159.36,nawi,0.509
2018-06-20T06:54:00Z,21.957,-159.36,nawi,0.505
2018-06-20T06:55:00Z,21.957,-159.36,nawi,0.503
2018-06-20T06:56:00Z,21.957,-159.36,nawi,0.506
2018-06-20T06:57:00Z,21.957,-159.36,nawi,0.515
2018-06-20T06:58:00Z,21.957,-159.36,nawi,0.523
2018-06-20T06:59:00Z,21.957,-159.36,nawi,0.532
2018-06-20T07:00:00Z,21.957,-159.36,nawi,0.533
2018-06-20T07:01:00Z,21.957,-159.36,nawi,0.524
2018-06-20T07:02:00Z,21.957,-159.36,nawi,0.519
2018-06-20T07:03:00Z,21.957,-159.36,nawi,0.509
2018-06-20T07:04:00Z,21.957,-159.36,nawi,0.506
2018-06-20T07:05:00Z,21.957,-159.36,nawi,0.515
2018-06-20T07:06:00Z,21.957,-159.36,nawi,0.519
2018-06-20T07:07:00Z,21.957,-159.36,nawi,0.525
2018-06-20T07:08:00Z,21.957,-159.36,nawi,0.53
2018-06-20T07:09:00Z,21.957,-159.36,nawi,0.516
2018-06-20T07:10:00Z,21.957,-159.36,nawi,0.506
2018-06-20T07:11:00Z,21.957,-159.36,nawi,0.499
2018-06-20T07:12:00Z,21.957,-159.36,nawi,0.49
2018-06-20T07:13:00Z,21.957,-159.36,nawi,0.497
2018-06-20T07:14:00Z,21.957,-159.36,nawi,0.51
2018-06-20T07:15:00Z,21.957,-159.36,nawi,0.515
2018-06-20T07:16:00Z,21.957,-159.36,nawi,0.532
2018-06-20T07:17:00Z,21.957,-159.36,nawi,0.533
2018-06-20T07:18:00Z,21.957,-159.36,nawi,0.52
2018-06-20T07:19:00Z,21.957,-159.36,nawi,0.521
2018-06-20T07:20:00Z,21.957,-159.36,nawi,0.508
2018-06-20T07:21:00Z,21.957,-159.36,nawi,0.493
2018-06-20T07:22:00Z,21.957,-159.36,nawi,0.507
2018-06-20T07:23:00Z,21.957,-159.36,nawi,0.512
2018-06-20T07:24:00Z,21.957,-159.36,nawi,0.511
2018-06-20T07:25:00Z,21.957,-159.36,nawi,0.531
2018-06-20T07:26:00Z,21.957,-159.36,nawi,0.521
2018-06-20T07:27:00Z,21.957,-159.36,nawi,0.51
2018-06-20T07:28:00Z,21.957,-159.36,nawi,0.512
2018-06-20T07:29:00Z,21.957,-159.36,nawi,0.502
2018-06-20T07:30:00Z,21.957,-159.36,nawi,0.497
2018-06-20T07:31:00Z,21.957,-159.36,nawi,0.512
2018-06-20T07:32:00Z,21.957,-159.36,nawi,0.518
2018-06-20T07:33:00Z,21.957,-159.36,nawi,0.525
2018-06-20T07:34:00Z,21.957,-159.36,nawi,0.528
2018-06-20T07:35:00Z,21.957,-159.36,nawi,0.52
2018-06-20T07:36:00Z,21.957,-159.36,nawi,0.517
2018-06-20T07:37:00Z,21.957,-159.36,nawi,0.506
2018-06-20T07:38:00Z,21.957,-159.36,nawi,0.503
2018-06-20T07:39:00Z,21.957,-159.36,nawi,0.508
2018-06-20T07:40:00Z,21.957,-159.36,nawi,0.512
2018-06-20T07:41:00Z,21.957,-159.36,nawi,0.513
2018-06-20T07:42:00Z,21.957,-159.36,nawi,0.521
2018-06-20T07:43:00Z,21.957,-159.36,nawi,0.516
2018-06-20T07:44:00Z,21.957,-159.36,nawi,0.514
2018-06-20T07:45:00Z,21.957,-159.36,nawi,0.515
2018-06-20T07:46:00Z,21.957,-159.36,nawi,0.506
2018-06-20T07:47:00Z,21.957,-159.36,nawi,0.51
2018-06-20T07:48:00Z,21.957,-159.36,nawi,0.517
2018-06-20T07:49:00Z,21.957,-159.36,nawi,0.513
2018-06-20T07:50:00Z,21.957,-159.36,nawi,0.52
2018-06-20T07:51:00Z,21.957,-159.36,nawi,0.521
2018-06-20T07:52:00Z,21.957,-159.36,nawi,0.511
2018-06-20T07:53:00Z,21.957,-159.36,nawi,0.509
2018-06-20T07:54:00Z,21.957,-159.36,nawi,0.508
2018-06-20T07:55:00Z,21.957,-159.36,nawi,0.507
2018-06-20T07:56:00Z,21.957,-159.36,nawi,0.507
2018-06-20T07:57:00Z,21.957,-159.36,nawi,0.508
2018-06-20T07:58:00Z,21.957,-159.36,nawi,0.515
2018-06-20T07:59:00Z,21.957,-159.36,nawi,0.509
2018-06-20T08:00:00Z,21.957,-159.36,nawi,0.508
2018-06-20T08:01:00Z,21.957,-159.36,nawi,0.51
2018-06-20T08:02:00Z,21.957,-159.36,nawi,0.504
2018-06-20T08:03:00Z,21.957,-159.36,nawi,0.511
2018-06-20T08:04:00Z,21.957,-159.36,nawi,0.514
2018-06-20T08:05:00Z,21.957,-159.36,nawi,0.507
2018-06-20T08:06:00Z,21.957,-159.36,nawi,0.515
2018-06-20T08:07:00Z,21.957,-159.36,nawi,0.518
2018-06-20T08:08:00Z,21.957,-159.36,nawi,0.509
2018-06-20T08:09:00Z,21.957,-159.36,nawi,0.507
2018-06-20T08:10:00Z,21.957,-159.36,nawi,0.508
2018-06-20T08:11:00Z,21.957,-159.36,nawi,0.498
2018-06-20T08:12:00Z,21.957,-159.36,nawi,0.506
2018-06-20T08:13:00Z,21.957,-159.36,nawi,0.506
2018-06-20T08:14:00Z,21.957,-159.36,nawi,0.504
2018-06-20T08:15:00Z,21.957,-159.36,nawi,0.513
2018-06-20T08:16:00Z,21.957,-159.36,nawi,0.513
2018-06-20T08:17:00Z,21.957,-159.36,nawi,0.508
2018-06-20T08:18:00Z,21.957,-159.36,nawi,0.51
2018-06-20T08:19:00Z,21.957,-159.36,nawi,0.502
2018-06-20T08:20:00Z,21.957,-159.36,nawi,0.496
2018-06-20T08:21:00Z,21.957,-159.36,nawi,0.501
2018-06-20T08:22:00Z,21.957,-159.36,nawi,0.502
2018-06-20T08:23:00Z,21.957,-159.36,nawi,0.502
2018-06-20T08:24:00Z,21.957,-159.36,nawi,0.51
2018-06-20T08:25:00Z,21.957,-159.36,nawi,0.502
2018-06-20T08:26:00Z,21.957,-159.36,nawi,0.5
2018-06-20T08:27:00Z,21.957,-159.36,nawi,0.497
2018-06-20T08:28:00Z,21.957,-159.36,nawi,0.495
2018-06-20T08:29:00Z,21.957,-159.36,nawi,0.498
2018-06-20T08:30:00Z,21.957,-159.36,nawi,0.503
2018-06-20T08:31:00Z,21.957,-159.36,nawi,0.5
2018-06-20T08:32:00Z,21.957,-159.36,nawi,0.503
2018-06-20T08:33:00Z,21.957,-159.36,nawi,0.501
2018-06-20T08:34:00Z,21.957,-159.36,nawi,0.5
2018-06-20T08:35:00Z,21.957,-159.36,nawi,0.499
2018-06-20T08:36:00Z,21.957,-159.36,nawi,0.504
2018-06-20T08:37:00Z,21.957,-159.36,nawi,0.499
2018-06-20T08:38:00Z,21.957,-159.36,nawi,0.502
2018-06-20T08:39:00Z,21.957,-159.36,nawi,0.498
2018-06-20T08:40:00Z,21.957,-159.36,nawi,0.496
2018-06-20T08:41:00Z,21.957,-159.36,nawi,0.496
2018-06-20T08:42:00Z,21.957,-159.36,nawi,0.491
2018-06-20T08:43:00Z,21.957,-159.36,nawi,0.484
2018-06-20T08:44:00Z,21.957,-159.36,nawi,0.488
2018-06-20T08:45:00Z,21.957,-159.36,nawi,0.485
2018-06-20T08:46:00Z,21.957,-159.36,nawi,0.486
2018-06-20T08:47:00Z,21.957,-159.36,nawi,0.491
2018-06-20T08:48:00Z,21.957,-159.36,nawi,0.492
2018-06-20T08:49:00Z,21.957,-159.36,nawi,0.491
2018-06-20T08:50:00Z,21.957,-159.36,nawi,0.492
2018-06-20T08:51:00Z,21.957,-159.36,nawi,0.485
2018-06-20T08:52:00Z,21.957,-159.36,nawi,0.481
2018-06-20T08:53:00Z,21.957,-159.36,nawi,0.48
2018-06-20T08:54:00Z,21.957,-159.36,nawi,0.482
2018-06-20T08:55:00Z,21.957,-159.36,nawi,0.487
2018-06-20T08:56:00Z,21.957,-159.36,nawi,0.488
2018-06-20T08:57:00Z,21.957,-159.36,nawi,0.485
2018-06-20T08:58:00Z,21.957,-159.36,nawi,0.484
2018-06-20T08:59:00Z,21.957,-159.36,nawi,0.475
2018-06-20T09:00:00Z,21.957,-159.36,nawi,0.47
2018-06-20T09:01:00Z,21.957,-159.36,nawi,0.468
2018-06-20T09:02:00Z,21.957,-159.36,nawi,0.47
2018-06-20T09:03:00Z,21.957,-159.36,nawi,0.474
2018-06-20T09:04:00Z,21.957,-159.36,nawi,0.483
2018-06-20T09:05:00Z,21.957,-159.36,nawi,0.482
2018-06-20T09:06:00Z,21.957,-159.36,nawi,0.486
2018-06-20T09:07:00Z,21.957,-159.36,nawi,0.482
2018-06-20T09:08:00Z,21.957,-159.36,nawi,0.482
2018-06-20T09:09:00Z,21.957,-159.36,nawi,0.482
2018-06-20T09:10:00Z,21.957,-159.36,nawi,0.478
2018-06-20T09:11:00Z,21.957,-159.36,nawi,0.475
2018-06-20T09:12:00Z,21.957,-159.36,nawi,0.48
2018-06-20T09:13:00Z,21.957,-159.36,nawi,0.473
2018-06-20T09:14:00Z,21.957,-159.36,nawi,0.476
2018-06-20T09:15:00Z,21.957,-159.36,nawi,0.476
2018-06-20T09:16:00Z,21.957,-159.36,nawi,0.464
2018-06-20T09:17:00Z,21.957,-159.36,nawi,0.459
2018-06-20T09:18:00Z,21.957,-159.36,nawi,0.451
2018-06-20T09:19:00Z,21.957,-159.36,nawi,0.444
2018-06-20T09:20:00Z,21.957,-159.36,nawi,0.453
2018-06-20T09:21:00Z,21.957,-159.36,nawi,0.458
2018-06-20T09:22:00Z,21.957,-159.36,nawi,0.46
2018-06-20T09:23:00Z,21.957,-159.36,nawi,0.469
2018-06-20T09:24:00Z,21.957,-159.36,nawi,0.464
2018-06-20T09:25:00Z,21.957,-159.36,nawi,0.459
2018-06-20T09:26:00Z,21.957,-159.36,nawi,0.455
2018-06-20T09:27:00Z,21.957,-159.36,nawi,0.449
2018-06-20T09:28:00Z,21.957,-159.36,nawi,0.45
2018-06-20T09:29:00Z,21.957,-159.36,nawi,0.451
2018-06-20T09:30:00Z,21.957,-159.36,nawi,0.45
2018-06-20T09:31:00Z,21.957,-159.36,nawi,0.455
2018-06-20T09:32:00Z,21.957,-159.36,nawi,0.45
2018-06-20T09:33:00Z,21.957,-159.36,nawi,0.443
2018-06-20T09:34:00Z,21.957,-159.36,nawi,0.449
2018-06-20T09:35:00Z,21.957,-159.36,nawi,0.438
2018-06-20T09:36:00Z,21.957,-159.36,nawi,0.431
2018-06-20T09:37:00Z,21.957,-159.36,nawi,0.44
2018-06-20T09:38:00Z,21.957,-159.36,nawi,0.435
2018-06-20T09:39:00Z,21.957,-159.36,nawi,0.435
2018-06-20T09:40:00Z,21.957,-159.36,nawi,0.448
2018-06-20T09:41:00Z,21.957,-159.36,nawi,0.437
2018-06-20T09:42:00Z,21.957,-159.36,nawi,0.425
2018-06-20T09:43:00Z,21.957,-159.36,nawi,0.422
